title,id,url,album,lyrics
Pubis Angelical,4217804,https://genius.com/Charly-garcia-pubis-angelical-lyrics,"Album(id, artist, ...)",
Pubis Angelical (Vocal),4217810,https://genius.com/Charly-garcia-pubis-angelical-vocal-lyrics,"Album(id, artist, ...)",
Pubis Angelical (Vocal 2),4217812,https://genius.com/Charly-garcia-pubis-angelical-vocal-2-lyrics,"Album(id, artist, ...)",
Rap de las Hormigas,1322799,https://genius.com/Charly-garcia-rap-de-las-hormigas-lyrics,"Album(id, artist, ...)","11 ContributorsRap de las Hormigas Lyrics[Letra de ""Rap de las Hormigas""]

[Verso 1]
Vamos al campo a descansar
No queda nada, nada, nada que jalar
Es vacaciones, me quiero ir
A ver las focas y el casino en la Feliz

[Coro]
No me banco las hormigas
Por favor, pasame el Raid (Ay)

[Verso 2]
No tengo teca, no tengo grass
Y la heladera no funciona porque la misma es a gas
¿Comida? No hay más
Estoy en el medio de la selva, esto no lo aguanto más

[Coro]
No me banco las hormigas
Yo me vuelvo a la ciudad (Ah)

[Puente Instrumental]"
Rap Del Exilio,1070991,https://genius.com/Charly-garcia-rap-del-exilio-lyrics,"Album(id, artist, ...)","7 ContributorsRap Del Exilio Lyrics[Letra de ""Rap Del Exilio""]

[Verso 1]
Tuve un amor en Paraguay
Una flor que se quemó mal
No acabé a decir que sí
Que ya se sacó el toque y me lo dejó a mí

[Coro]
Uh-oh-oh-oh
Uh-oh-oh-oh
Uh-oh-oh-oh
Uh-oh-oh-oh

[Verso 2]
Sí, me exilé en Madrid, y me fui a New York, sólo porque seguí a Perón
Tenía un sólido futuro artístico y me comí el bajón
Yo tenía tres libros y una foto del Ché
Ahora tengo mil años y muy poco que hacer

[Estribillo]
Vamo' a baila'
Vamo' a baila'
Vamo' a baila'
Vamo' a baila'
Vamo' a baila'


[Solo]"
Raros Peinados Nuevos,1060709,https://genius.com/Charly-garcia-raros-peinados-nuevos-lyrics,"Album(id, artist, ...)","9 ContributorsRaros Peinados Nuevos Lyrics[Letra de ""Raros Peinados Nuevos""]

[Verso 1]
Y si vas a la derecha y cambiás hacia la izquierda, adelante
Es mejor que estarse quieto, es mejor que ser un vi-gi-lante

[Coro]
Si me gustan las canciones de amor
Y me gustan esos raros peinados nuevos
Ya no quiero criticar
Sólo quiero ser un en-fer-mero
(Uh-oh-uh-oh-oh)

[Verso 2]
Y si trabajás al pedo y estás haciendo algo nuevo, adelante
Y si cantas a la luna y perdés la vida en un ins-tante

[Coro]
Si luchaste por un mundo mejor
Y te gustan esos raros peinados nuevos
No quiero ver al doctor
Sólo quiero ver al en-fer-mero

[Verso 3]
Dame un poquito de amor, no quiero un ""toco""
Quiero algo de razón, no quiero un loco (Apagá el televisor)
Si lo que te gusta es gritar, desenchufa el cable del parlante
El silencio tiene acción, el más cuerdo es el más de-li-rante


[Coro]
Me gustaban las canciones de amor (Uuh-la-la)
Me gustaban esos raros peinados nuevos (Uuh-la-la)
De chiquito fui aviador, pero ahora soy un en-fer-mero

[Post-Coro]
Do-do-do-do-ohh, do-do-do-ohh
Do-do-do-do-ohh, do-do-do-ohh"
Rehén,1344312,https://genius.com/Charly-garcia-rehen-lyrics,"Album(id, artist, ...)","2 ContributorsRehén Lyrics[Letra de ""Rehén""]

[Verso 1]
Hey todo el mundo, sirvan al rehén
Dénle lo que pida, también dénle de comer
Cuiden sus pastillas, tengan el control
Nadie va a enterarse si es la luna o es el sol

[Coro]
No está bien y no está mal
No está loca, tampoco es normal
Ella es un gran rehén

[Verso 2]
Sé a dónde fuiste, sé con quién estás
De dónde viniste y, por supuesto, a dónde vas
Vas a los museos para sonreír
Pero de esta pieza, nena, no vas a salir

[Coro]
No está bien y no está mal
No es celosa, tampoco es normal
Ella es un gran rehén (¿En qué planeta estás?)
Rehén, rehén, rehén

[Verso 3]
Sola en tu habitación no podés ver
Escuchas los sonidos de la noche, no la podés creer
Cuando te secuestré un tiempo atrás
Sabía que en un punto del camino te ibas a enamorar


[Coro]
Hey, gilipollas, sirvan al rehén
Dénle lo que pida, también dénle de comer
Cuiden sus pastillas, tengan el control
Nunca va a enterarse, si es la luna o es el sol

No está bien y no está mal
No es famosa, tampoco es normal
Ella es (Ella es)
Mi gran (Mi gran)
Rehén (¿En qué planeta estás?)
Rehén (Rehén), rehén (Rehén), rehén (Rehén)

[Solo]

[Outro]
Ella es—rehén
Ella es mi gran rehén
Rehén"
Rejas Electrificadas,1410584,https://genius.com/Charly-garcia-rejas-electrificadas-lyrics,"Album(id, artist, ...)",
Reloj de Plastilina,1677576,https://genius.com/Charly-garcia-reloj-de-plastilina-lyrics,"Album(id, artist, ...)","4 ContributorsReloj de Plastilina Lyrics[Letra de ""Reloj de Plastilina""]

[Verso 1]
Una vez creí que nada iba a pasarme
Una vez pensé que nadie iba a matarme
(El tiempo pasó) Entre rayuelas y cometas
Entre un amor y bicicletas
Y aunque estuviera sólo, sabía jugar
Aunque quisiera llorar

[Verso 2]
Yo te quería amar y no sabía tu nombre (Yo te quería amar)
Te quería encontrar pero no sabía dónde
(Yo te fui a buscar) Quería que todo fuera eterno
Se fue el amor, llegó el invierno
Y anduve tiritando en cualquier lugar
Y sólo pude llorar

[Puente]
Alcanzar lo interminable
Rebotando en la pared
Dando vueltas en el aire
Mientras el payaso hace la red

[Verso 3]
Nadie pudo ver que el tiempo era una herida
Lástima nacer y no salir con vida


[Coro 1]
Yo quiero llorar
Reloj de plastilina, no existes más
Ya no te puedo esperar

[Puente]
Mientras el payaso hace la red

[Verso 4]
Salgo a caminar y sigo imaginando (Salgo a caminar y sigo imagi-)
Fui lo que creí soy lo que está pasando (Soy lo que está pasando)
(No quiero llorar) No quiero estar envuelto en penas
Siempre arrastrando estas cadenas
Si el tiempo no es amigo no importa más

[Coro 2]
Yo sólo quiero jugar

[Puente]
Jugar, jugar
Solo quiero ver jugar

[Coro 3]
Yo solo quiero jugar

[Solo]


[Outro]
Solo te quiero jugar
Oh-oh-oh-oh, oh-oh-oh
Oh-oh-oh-oh, oh-oh-oh
Oh-oh-oh-oh, oh-oh-oh
Oh-oh-oh-oh, oh-oh-oh
Oh-oh-oh-oh, oh-oh-oh (Check it out, check it out, baby, check it out)
Oh-oh-oh-oh, oh-oh-oh"
Rezo Por Vos,949690,https://genius.com/Charly-garcia-rezo-por-vos-lyrics,"Album(id, artist, ...)","8 ContributorsRezo Por Vos Lyrics[Letra de ""Rezo por Vos""]

[Verso 1]
La indómita luz se hizo carne en mí
Y lo dejé todo por esta soledad
Y leo revistas en la tempestad
Hice el sacrificio, abracé la cruz al amanecer

[Coro]
Rezo, rezo
Rezo, rezo

[Verso 2]
Morí sin morir y me abracé al dolor
Y lo dejé todo por esta soledad
Ya se hizo de noche y ahora estoy aquí
Mi cuerpo se cae, sólo veo la cruz al amanecer

[Coro]
Rezo, rezo
Rezo, rezo por vos

[Verso 3]
Y curé mis heridas
Y me encendí de amor
Y quemé las cortinas
Y me encendí de amor, de amor sagrado


[Coro]
Y entonces, y entonces
Y entonces, y entonces

Y entonces, y entonces
Y entonces, y entonces
Rezo

[Post-Coro]
Y curé mis heridas
Y me encendí de amor
Y quemé las cortinas
Y me encendí de amor, de amor sagrado

[Outro]
Rezo, rezo
Rezo, rezo por vos"
Rezo por vos (Concierto Subacuatico 2009),11536627,https://genius.com/Charly-garcia-rezo-por-vos-concierto-subacuatico-2009-lyrics,,"1 ContributorRezo por vos (Concierto Subacuatico 2009) LyricsLa indomita luz se hizo carne en mi
Y lo deje todo por esta soledad
Leo revistas en la tempestad
Hice el sacrificio y abrace la cruz al amanecer

Rezo
Rezo
Rezo
Rezo por vos

Mori sin morir y me abrace al dolor
Y lo deje todo por esta soledad
Y leo revistas en la tempestad (estoy aqui)
Mi cuerpo se cae, solo veo la cruz al amanecer

Entonces, rezo
Rezo
Rеzo
Rezo por vos

Y queme las cortinas
Y mе encendi de amor
Y cure mis heridas
Y me encendi de amor, de amor sagrado

Y entonces?
Y entonces?
Rezo por vos!


Y queme las cortinas
Y me encendi de amor
Y cure mis heridas
Y me encendi de amor, de amor sagrado

Rezo
Rezo
Rezo
Rezo por vos

Rezo
Rezo por vos
Rezo
Por vos

Entonces, rezo (Uh)
Rezo (Uh-uh)
Rezo (Uh)
Rezo por vos"
Rezo por vos (Festival Internacional de la Cancion 1995),11492183,https://genius.com/Charly-garcia-rezo-por-vos-festival-internacional-de-la-cancion-1995-lyrics,,"1 ContributorRezo por vos (Festival Internacional de la Cancion 1995) LyricsLa indomita luz se hizo carne en mi, yeah
Y lo deje todo por esta soledad
Y leo revistas en la tempestad
Hice el sacrificio, abrace la cruz al amanecer

Rezo
Rezo
Rezo
Rezo por vos

Mori sin morir y me abrace al dolor
Y lo deje todo por esta soledad
Ya se hizo de noche y ahora estoy aqui
Mi cuerpo se cae, solo veo la luz al amanecer

Rezo
Rezo
Rezo
Rezo por vos

Y curе mis heridas
Y me encеndi de amor
Y queme las cortinas
Y me encendi de amor, de amor sagrado

Y entonces?
Y entonces?
Uh, y entonces?


Y queme las cortinas
Y me encendi de amor
Y queme las cortinas
Y me encendi de amor, de amor sagrado

(Solo de piano)

Oh, rezo
Rezo
Rezo
Rezo por vos"
Rezo por Vos - Live,2006061,https://genius.com/Charly-garcia-rezo-por-vos-live-lyrics,"Album(id, artist, ...)","2 ContributorsRezo por Vos - Live Lyrics[Letra de ""Rezo por Vos - Live""]

[Intro: Charly García]
Dedicado a Luis Alberto Spinetta

[Verso 1: García]
La indómita luz se hizo carne en mí
Y lo dejé todo por esta soledad
Y leo revistas en la tempestad
Hice el sacrificio, abracé la cruz al amanecer

[Coro: García; María Gabriela Epumer; Ambos]
Rezo, rezo
Rezo, rezo
Rezo por vos

[Verso 2: García; Epumer]
Morí sin morir y me abracé al dolor
Y lo dejé todo por esta soledad (Soledad)
Ya se hizo de noche y aún estoy aquí (Estoy aquí)
Hice el sacrificio, abracé la luz al amanecer

[Coro: García; Epumer; Ambos]
Oh
Rezo, rezo
Rezo, rezo, rezo
Rezo por vos


[Verso 3: García; Epumer; Ambos]
Y curé mis heridas
Y me encendí de amor
Y quemé las cortinas
Y me encendí de amor, de amor sagrado

[Pre-Coro: Ambos]
Y entonces, (Hello)
Y entonces
Y entonces, rezo

[Coro: Ambos]
Rezo por vos
Rezo, rezo
Rezo por vos

[Post-Coro: García; Epumer; Ambos]
Y curé mis heridas
Y me encendí de amor
Y quemé las cortinas
Y me encendí de amor, de amor sagrado
""Estaba en llamas cuando me acosté""

[Puente: García; Epumer; Ambos]
Rezo, rezo
Rezo
""Estaba en llamas cuando me acosté"" (Hello)


[Puente Instrumental]

[Outro: García; Epumer; Ambos]
Uh, rezo
Rezo, rezo, rezo
Rezo por vos"
Rezo por vos - live2,1996554,https://genius.com/Charly-garcia-rezo-por-vos-live2-lyrics,,"2 ContributorsRezo por vos - live2 LyricsLa indómita luz
Se hizo carne en mí
Y lo dejé todo por esta soledad
Y leo revistas
En la tempestad
Hice el sacrificio
Abracé la cruz al amanecer
Rezo, rezo, rezo, rezo
Morí sin morir
Y me abracé al dolor
Y lo dejé todo por esta soledad
Ya se hizo de noche
Y ahora estoy aquí
Mi cuerpo se cae
Sólo veo la cruz al amanecer
Rezo, rezo, rezo, rezo por vos
Y curé mis heridas
Y me encendí de amor
Y quemé las cortinas
Y me encendí de amor, de amor sagrado
Y entonces rezo"
Rivalidad,3818233,https://genius.com/Charly-garcia-rivalidad-lyrics,"Album(id, artist, ...)","3 ContributorsRivalidad Lyrics[Letra de ""Rivalidad""]

[Verso 1]
Vivo en un edificio, a dos cuadras de la facultad
Donde guardo los vicios, en la entrada hay seguridad
Pero siempre hay vecinas incapaces para distinguir
La música del ruido, pero nunca van a conseguir

[Coro]
Cambiarme, baby, cambiarme, baby (Y te digo)
Viva la rivalidad, siga la rivalidad
(Sólo quiero) La rivalidad
(Todo lo que quieras, pero)

Cambiarme, baby (Nunca jamás), cambiarme, baby (Y te digo)
Viva la rivalidad (Hasta la muerte), siga la rivalidad
(Yo no quiero) La rivalidad

[Verso 2]
La noche del silencio cayó negra sobre la ciudad
Algunos tenían miedo o rajaban para otro lugar
Yo sé qué se imaginan cuando hablo de la cruz del sur
No es un lugar del cielo, es la estrella donde brillas tú

[Coro]
Cambiarme, baby (Cambiarme, baby), cambiarme, baby (Y te digo)
Viva la rivalidad, siga la rivalidad
(Sólo espero) La rivalidad


[Outro]
""Vecina, ¿dónde está el cenicero?"""
Rock and Roll Star,7987583,https://genius.com/Charly-garcia-rock-and-roll-star-lyrics,"Album(id, artist, ...)","15 ContributorsRock and Roll Star Lyrics[Letra de ""Rock and Roll Star""]

[Verso 1: Charly García]
Si querés ser una estrella de rock
Escúchame bien lo que te digo yo
Alquila la eléctrica ya, tomate un mes y aprendé a tocar

[Coro: Charly García & Fito Páez]
Y en poco tiempo más estarás en TV
Las chicas van a gritar

[Verso 2: Fito Páez]
Andá al centro y búscate ya un representante que te va a cagar
Vendé tu alma a la corporación
Vestite bien, robame una canción

[Coro: Charly García & Fito Páez]
Y en poco tiempo más tendrás tu CD
Las chicas van a gritar

[Verso 3: Charly García, Charly García & Fito Páez]
No te olvides tu eléctrico fin
Aprendé a grabar adentro de un placard
Y si alguien te va a discutir, no te olvides jamás
Sos un rock and roll star"
Rock And Roll Yo,1381914,https://genius.com/Charly-garcia-rock-and-roll-yo-lyrics,"Album(id, artist, ...)","4 ContributorsRock And Roll Yo Lyrics[Letra de ""Rock And Roll Yo""]

[Verso 1]
Hey, linda nena, ¿dónde vas a huir
Cuándo no queden más lugares para ir?
Argentinita, ¿dónde vas a estar
Cuando la gente no te quiera ni mirar?

[Coro]
Voy a saltar adentro tuyo
Comiéndome de a poco tu orgullo
Saquen y eliminen a esa tonta
De mi rock and roll Yo, este es mi rock and roll Yo

[Verso 2]
Hey, papa frita, ¿qué vas a sentir
Cuándo no tengas milanesas que freír?
Hija de puta, te voy a matar
Donde te encuentres, yo seguro voy a estar

[Coro]
Voy a saltar adentro tuyo
Comiéndome de a poco tu orgullo
Saquen y eliminen a esa tonta
De mi rock and roll Yo


[Pre-Coro]
Quizás te ame, ¿qué puedo hacer
Cuando mañana está en el ayer? (Yeah)

[Coro]
Voy a saltar adentro tuyo
Comiéndome de a poco tu orgullo
Saquen y eliminen a esa tonta
De mi rock and roll Yo, este es mi rock and roll

[Solo]

[Puente]
Este es mi rock and roll, este es mi rock and roll
Este es mi rock and roll, este es mi rock and roll Yo

[Puente Instrumental]

[Outro]
Quizás te ame, ¿qué puedo hacer
Cuándo mañana está en el ayer? (Yeah)
Voy a saltar adentro tuyo
Comiéndome de a poco tu orgullo
Saquen y eliminen, saquen y eliminen a esta
Saquen y eliminen, saquen y eliminen
A ESTA TONTA, DE MI ROCK AND ROLL YO"
Rompela,7987578,https://genius.com/Charly-garcia-rompela-lyrics,"Album(id, artist, ...)","7 ContributorsRompela Lyrics[Letra de ""Rompela""]

[Coro]
Rompé la (Creencia)
Rómpela (Tenés que hacerme feliz)
Rompé las (Tendencias)
Grita (Agita), no seas como los demás
Rompela (Ya es tiempo)
Rompela (El club no te va a esperar)

[Post-Coro]
Vos sos la única que me hace feliz
Cuando nadie te dice la verdad
Vos sos la única que dice que sí
Puedo hacerlo, puedo verlo

[Coro]
Rompé la (Creencia)
Rómpela (Tenés que hacerme feliz)
Rompé las (Tendencias)
Grita (Agita), no seas como los demás

[Post-Coro]
Vos sos la única quе me hace feliz
Cuando nadiе te dice la verdad
Vos sos la única que dice que sí
Puedo hacerlo, puedo verlo


[Coro]
Rompé la (Creencia)
Rómpela (Tenés que hacerme feliz)
Rompé las (Tendencias)
Grita (Agita), no seas como los demás"
Sarabande,7943628,https://genius.com/Charly-garcia-sarabande-lyrics,"Album(id, artist, ...)",
Say No More,1029908,https://genius.com/Charly-garcia-say-no-more-lyrics,"Album(id, artist, ...)","4 ContributorsSay No More Lyrics[Letra de ""Say No More]

[Coro]
Jugaste, mentiste, fallaste
No viste quien soy
Amaste, te fuiste, curaste
Pediste perdón

[Post-coro]
Alguna vez, algo tenía que pasar
(No sé si lo entenderás)
Yo siempre estuve aquí
No sé qué hiciste en mi, porque

[Coro]
Mi vida es tan triste
Yo sé que existe la voz

[Puente instrumental]

[Coro]
Pediste perdón
Mi vida es tan triste
Yo sé que existe la voz

[Final]
""Decía simplemente que se había producido un incendio""
""Al llegar los bomberos, encontraron a un hombre en una cama en llamas"""
Seminare,1854091,https://genius.com/Charly-garcia-seminare-lyrics,"Album(id, artist, ...)","1 ContributorSeminare LyricsQuiero ver, quiero entrar
Nena nadie te va a hacer mal
Excepto amarte

Vas aquí, vas allá
Pero nunca te encontrarás
Al escaparte

No hay fuerza alrededor
No hay pociones para el amor
Dónde estás?
Dónde voy?

Porque estamos en la calle de la sensación
Muy lejos del sol que quema de amor

Te doy pan, quieres sal
Nena nunca te voy a dar
Lo que me pides

Te doy Dios, quieres más
Es que nunca comprenderás
A un pobre pibe

Esas motos que van a mil
Sólo el viento te harán sentir
Nada más, nada más


Si pudieras olvidar tu mente
Frente a mi, sé que tu corazón
Diría que sí

No hay fuerza alrededor
No hay pociones para el amor
Dónde estás?
Dónde voy?

Porque estamos en la calle de la sensación
Muy lejos del sol que quema de amor
Uh, muy lejos del sol que quema de amor"
Sentado en el umbral de Dios,4422923,https://genius.com/Charly-garcia-sentado-en-el-umbral-de-dios-lyrics,"Album(id, artist, ...)","3 ContributorsSentado en el umbral de Dios Lyrics[Letra de ""Sentado en el umbral de Dios""]

[Verso 1]
Sentado solo aquí
Bebiendo el universo
Sentado en el umbral de Dios
Sin nadie que me lleve
Hasta donde mis ángeles
Dejaron sus vestidos viejos

[Verso 2]
Quién fue que les quitó
El sol de sus cabezas
Quién fue que les quitó su amor
Como podría parar la lluvia de sus frentes
Como hacerlos que vuelvan a este umbral

[Verso 3]
Y yo estoy aquí, derrumbándome
Justo en el umbral de Dios
Sin que nadie me aleje
De aquí de aquí"
Sereno Fantástico,4217806,https://genius.com/Charly-garcia-sereno-fantastico-lyrics,"Album(id, artist, ...)",
Serú Giran Medley: Serú Girán/Eiti Leda/Viernes 3 AM - Live,1388940,https://genius.com/Charly-garcia-seru-giran-medley-seru-giran-eiti-leda-viernes-3-am-live-lyrics,"Album(id, artist, ...)","3 ContributorsSerú Giran Medley: Serú Girán/Eiti Leda/Viernes 3 AM - Live Lyrics[Letra de ""Serú Girán Medley: Eiti-Leda/Viernes 3 AM - Live""]

[Intro: Charly García]
Okey, vamos a hacer algo de Serú Girán, un compactito. Por favor, lloren

[Eiti-Leda]

[Verso 1: García & Epumer]
Quiero verte la cara
Brillando como una esclava negra
Sonriendo con ganas
Lejos, lejos de casa
No tengo nadie que me acompañe a ver la mañana
Y que me dé la inyección a tiempo
Antes que se me pudra el corazón
Ni calienten estos huesos fríos, nena

[Viernes 3 AM]

[Verso 1: Charly García]
La fiebre de un sábado azul y un domingo sin tristezas
Esquivas a tu corazón y destrozas tu cabeza
Y-
(Me olvidé la letra, pero más o menos...
¿Como seguía?... Ah, sí)


[Verso 2: Charly García]
El sueño de un sol y de un mar, y una vida peligrosa
Cambiando lo amargo por miel y la gris ciudad por rosas
Te hace bien, tanto como hace mal
Te hace odiar, tanto como querer y más

[Verso 3: Charly García]
Cambiaste de tiempo y de amor, de color y de banderas
Cambiaste de sexo, de Dios y tantas otras cosas
Pero en sí, nada más cambiará (Hello)
Y un sensual abandono vendrá, y el fin

[Coro: Charly García]
Y llevas el caño a tu sien, apretando bien las muelas
Y cierras los ojos y ves todo el mar en primavera

[Puente: Charly García]
Oh-oh-oh-oh, ey

[Outro: Charly García]
Somewhere over the rainbow"
Shisyastawuman,947736,https://genius.com/Charly-garcia-shisyastawuman-lyrics,"Album(id, artist, ...)","4 ContributorsShisyastawuman Lyrics[Letra de ""Shiyastawuman""]

[Verso 1]
She's just a woman
She didn't like everything I see
She's just a woman
She was wrong to set me free

[Pre 1]
And I don't like everything she wears
And I don't like everything she said
And maybe she will never see
The track of my tears

[Verso 2]
She's just a woman
This is her song as you can see
She's just a woman
She's no friend, no enemy

[Pre-coro 2]
And I like everything she says
And maybe she will be the one to see
The track of my tears

[Coro]
Everywhere I go
I see her face on the ground


[Post-coro]
And when I lose control
I keep it to myself
She doesn't want to know
The things I fear

[Coro]
Everywhere I go
I see her face on the ground

[Final]
She's just, just a woman to me"
Siempre Puedes Olvidar,1607228,https://genius.com/Charly-garcia-siempre-puedes-olvidar-lyrics,"Album(id, artist, ...)","3 ContributorsSiempre Puedes Olvidar Lyrics[Letra de ""Siempre Puedes Olvidar""]

Puedo deslizar en la oscuridad
Puedo hasta eclipsar las luces
Con sólo mirar
Dicen ya entender
Mienten
Porque en el fondo este misterio
Sólo sea esta estrella
Quizás mañana alguien
Viaje para otro país
Lo podremos despedir
Dame amor hasta mañana
Hasta que te quieras ir
Siempre puedes olvidar
Puedo aterrizar sin luces
Puedo aterrizar en la oscuridad
Puedo hasta abrazar las cruces
Es sólo amor
Dices al rezar
Entra
Vamos a dar algunas vueltas por ahí
A mirar de cerca
Quizás mañana alguien viaje para este país
Lo podremos saludar
Dame amor hasta mañana
Hasta que te quieras ir
Siempre puedes olvidar"
Soldado De Lata (Tin Soldier),1329102,https://genius.com/Charly-garcia-soldado-de-lata-tin-soldier-lyrics,"Album(id, artist, ...)","3 ContributorsSoldado De Lata (Tin Soldier) LyricsSoy un soldado de lata
Que lucha y que mata
Por vos
Yo soy cucharita de plata
Que pasa el remedio al dolor
Pero no te encontré
No me fui
Darte mi amor o desaparecer (no!)
Yo soy tu amor
Porque
Ya no tengo
Mas vergüenzas
No te debo nada (oh baby no)
Solo tu mirada
Yo tengo amor
Pelearé por vos
Yo soy tu amor
Llegaré hasta el sol
Yo soy tu amor (el dolor)
Yo soy...(uh, nanananana)
Aaah
Cucharita de plata
Pero ya me perdí
No estoy bien
Y todo lo que quiero
Es darte mi amor o desaparecer (no!)
Yo soy tu amor...
Oh no, oh no...
Ya no tengo mas problemas
Ya no tengo mas dilemas"
Solo un Poquito No Más,1335555,https://genius.com/Charly-garcia-solo-un-poquito-no-mas-lyrics,"Album(id, artist, ...)","3 ContributorsSolo un Poquito No Más Lyrics[Letra de ""Solo un Poquito No Más""]

[Intro]
Dame uno más, dame un poquito
Sólo un poquito no más
Yo quiero más
Yo necesito, sólo un poquito no más

[Verso 1: Charly García]
When the New York girls came to Buenos Aires
They danced the tango all night long
Forget the plans, forget the manners
Forget everything till down

[Verso 2: García]
So I watched the girls walking down the streets
They look like ghost from the silver screen
And they have nowhere to go, so I asked them
Where are you going? What are you doing?
And you know what they said to me? They just said, yeah

[Coro]
Dame uno más, dame un poquito
Sólo un poquito no más
Yo quiero más
Yo necesito, sólo un poquito no más


[Verso 3]
Now we see the girls back in New York City
Fun, isn't cheap anymore
They have to work, take care of manners
The nights are shorter at home

[Verso 4: García]
I remember them walking down the street
Many years ago, even then I knew
I've seen this picture before
So I said you are no angel, you are no stranger
You are the authentic New York Blondes

[Coro]
Dame uno más, dame un poquito
Sólo un poquito no más
Yo quiero más
Yo necesito, sólo un poquito no más

Dame uno más, dame un poquito
Sólo un poquito no más
Yo quiero más
Sólo un poquito no más

Dame uno más
(Sólo un poquito no más)
Yo quiero más


Dame uno más, dame un poquito
Sólo un poquito no más

Yo quiero más
Yo necesito sólo un poquito no más
Sólo un poquito no más"
Spector,3818237,https://genius.com/Charly-garcia-spector-lyrics,"Album(id, artist, ...)","5 ContributorsSpector Lyrics[Letra de ""Spector""]

Abrí la puerta y subí al avión
No pude verte ni decirte adiós
Apenas si sabía donde aterrizaría
Pero perderte, nena, era mi misión

Hay cada turro en la televisión
Ya sea en tu living o quizá en Japón
No conseguí escaparme, tenía que quedarme
Las redes tendrán llave, pero una prisión

Yo te conté dónde había actuado
El escenario era un bajón
Entonces ella y sus pecados
Volvieron con esta canción

Si por desgracia tengo que tratar
Y mis valijas van a revisar
Ya no sería un cantante, un narcotraficante
Siempre serás mi amante y me seguirás

Yo te mostraré el camino
Entre la cana y los demás
Vos siempre vas a estar conmigo
Soy tu testigo, tu disfraz"
Studio Jam,4422924,https://genius.com/Charly-garcia-studio-jam-lyrics,"Album(id, artist, ...)",
Suicida,1722582,https://genius.com/Charly-garcia-suicida-lyrics,"Album(id, artist, ...)","2 ContributorsSuicida Lyrics[Letra de ""Suicida""]

Todo el mundo en la ciudad
Es un suicida
Es un suicida
Y es la verdad

Todo el mundo en la ciudad
Es un suicida
Tiene una herida
Y es la verdad

Quisiera ver ese mar al amanecer
(Preciso tiempo para crecer)
Quisiera ver ese mar
Y veo esta pared
¡Yo ya no se qué hacer!

Todo gato en la ciudad
Tiene mil vidas
Tiene mil vidas
Y es la verdad

Todo el mundo sabe bien
Que no hay salida
Somos suicidas
Y es la verdad


Pero si vas hacia el mar al amanecer
Quizás extrañes a la pared
Somos estatuas de sal
Queremos volver
¡Yo ya no miro atrás
Ya no queda mucho más!

(Ahora no pregunto más adónde va la estrada
Ahora ya no espero más aquella madrugada)"
Superhéroes,744253,https://genius.com/Charly-garcia-superheroes-lyrics,"Album(id, artist, ...)","7 ContributorsSuperhéroes Lyrics[Letra de ""Superhéroes""]

[Verso 1: Charly García]
Estás buscando direcciones en libros para cocinar
Estás mezclando el dulce con la sal
Vas procurando informaciones en unas cajas de metal
Estás comprando al mundo en un bazar

[Puente: García; Nito Mestre; Ambos]
Mirando su-u-u-perhéroes
Su-u-u-perstars
Te sientes su-u-u-per loca
Sú-ú-ú-per mal, súper mal

[Verso 2: García]
Veo las sirvientas en la plaza, vestidas para enamorar
Viviendo cien años de soledad
No pasa nada, nadie pasa, sólo una banda militar
Desafinando el tiempo y el compás

[Coro: García; Nito Mestre; Ambos]
Entonces mírame a mí, tratando que se muevan esos pies
Bajo la luz, tocando hasta el amanecer
No te quedés en casa porque el baile va a empezar
Quiero verte, verte otra vez


[Verso 3: García; Mestre; Ambos]
Hay un horrible monstruo con peluca (Hay un horrible monstruo con peluca)
Que es dueño, en parte, de esta ciudad de locos (Que es dueño, en parte, de esta ciudad de locos)
Hace que baila con la banda en la ruta
Pero en verdad les roba el oro y les da unas prostitutas

[Verso 4: Ambos]
Estás limpiando las cenizas de nuestro breve carnaval
Ya estamos en camino a otra ciudad
Ya ves no somos ni turistas ni artistas de sonrisa y frac
Formamos parte de tu realidad

[Coro: Ambos]
Por eso estamos aquí, tratando que se muevan éstos pies
Bajo la luz, tocando hasta el amanecer
No te quedés en casa porque el baile va a empezar
Quiero verte, verte otra vez"
